cloverItemId,nombre_actual_recibo,nombre_sugerido_web,asignar_categoria_clover,categoria_sitio,tipo,queue_status,precio_cad,accion_clover
8RHMC24WV2ZQG,Lapin / Cochon d'Inde 150-300 gr.,Lapin / Cochon d'Inde 150-300 gr.,Rongeur,food_frozen,product,pending,9.50,Asigner categorie: Rongeur
22QSETH9T3BDE,Lapin / Cochon d'Inde 300-500 gr,Lapin / Cochon d'Inde 300-500 gr,Rongeur,food_frozen,product,pending,13.99,Asigner categorie: Rongeur
R2J52T2V10WX6,Lapin / Cochon d'Inde 500-800gr,Lapin / Cochon d'Inde 500-800gr,Rongeur,food_frozen,product,pending,19.99,Asigner categorie: Rongeur
5VSK859K7423W,Lapin / Cochon d'Inde 800-1000 gr.,Lapin / Cochon d'Inde 800-1000 gr.,Rongeur,food_frozen,product,pending,23.99,Asigner categorie: Rongeur
EY9N8WTF4ZNW8,Lapin 1001-2000 gr.,Lapin 1001-2000 gr.,Rongeur,food_frozen,product,pending,30.00,Asigner categorie: Rongeur
ZV6EGSH8FHNH0,Poussin Poulet 1 Jour,Poussin Poulet 1 Jour,Rongeur,food_frozen,product,pending,2.99,Asigner categorie: Rongeur
51NQ4DT839E08,RC Pierre Décorative (1KG),Pierre Décorative (1KG),Rongeur,food_frozen,product,pending,5.99,Asigner categorie: Rongeur
KPR1F9EFH9R4E,Rat Chow,Rat Chow,Rongeur,,animal,pending,69.99,Asigner categorie: Rongeur
4JNE76PSYZC0A,Rat Natal Fuzzy Vivant,Rat Natal Fuzzy Vivant,Rongeur,,animal,pending,4.00,Asigner categorie: Rongeur
Q3SN3DCPEPKHR,Rats Colossal,Rats Colossal,Rongeur,food_frozen,product,pending,8.50,Asigner categorie: Rongeur
MTW3T7Z9G6V4T,hamster,hamster,Rongeur,,animal,pending,4.00,Asigner categorie: Rongeur
HE4VXWH8JNYZM,Boa Male Napalm,Boa Male Napalm,Serpent,,animal,pending,175.00,Asigner categorie: Serpent
VMXQFXDSSRJ08,Boa Poss Super Ghost Het VPI Femelle,Boa Poss Super Ghost Het VPI Femelle,Serpent,,animal,pending,450.00,Asigner categorie: Serpent
HFKJ3QXQ46NVJ,DR402 Repashy Super Hatch Incubation 6 oz,Repashy Super Hatch Incubation 6 oz,Serpent,,animal,pending,14.99,Asigner categorie: Serpent
Y0BQF8A01PMW0,Eastern Black Neck Garter Snake ( Thamnophis cyrtopsis ocellatus,Eastern Black Neck Garter Snake ( Thamnophis cyrtopsis ocellatus,Serpent,,animal,pending,240.00,Asigner categorie: Serpent
SKNKK4K9F03D6,P. Spinicornis 15+,P. Spinicornis 15+,Serpent,,animal,pending,14.99,Asigner categorie: Serpent
SZPDS7H2VYFPC,Python Royale Banana Het Pied Femelle (Asphalt/Yb),Python Royale Banana Het Pied Femelle (Asphalt/Yb),Serpent,,animal,pending,350.00,Asigner categorie: Serpent
TFP3R0N09KE8E,Shiping Corn scaleless Okeetee BB,Shiping Corn scaleless Okeetee BB,Serpent,,animal,pending,73.94,Asigner categorie: Serpent
3GWR32DR0YRT6,Tortue Chinese Godentred Yearling,Tortue Chinese Godentred Yearling,Serpent,,animal,pending,200.00,Asigner categorie: Serpent
Q8583YKPS060G,Tortue Chinese Yellowthread,Tortue Chinese Yellowthread,Serpent,,animal,pending,200.00,Asigner categorie: Serpent
N3J94N65DER60,Tortue Costa rican Ornate,Tortue Costa rican Ornate,Serpent,,animal,pending,200.00,Asigner categorie: Serpent
DQ2ZD86SH0G5W,Tortue Grecque,Tortue Grecque,Serpent,,animal,pending,500.00,Asigner categorie: Serpent
CEEA2VTCA8WBW,Tortue Herman BB,Tortue Herman BB,Serpent,,animal,pending,700.00,Asigner categorie: Serpent
Y1SKBZNNCFKVR,Tortue Hermann Male,Tortue Hermann Male,Serpent,,animal,pending,600.00,Asigner categorie: Serpent
ZHJD1AM3MAAPA,Tortue Mississippi Map Turtle,Tortue Mississippi Map Turtle,Serpent,,animal,pending,250.00,Asigner categorie: Serpent
F8Q8QD8NBXPE8,Tortue Ornata Ornata Western,Tortue Ornata Ornata Western,Serpent,,animal,pending,700.00,Asigner categorie: Serpent
NRDZDRY5KKNWC,Tortue Ornata Wood,Tortue Ornata Wood,Serpent,,animal,pending,400.00,Asigner categorie: Serpent
STJMNGRKK8PS8,Tortue Redfooted BB,Tortue Redfooted BB,Serpent,,animal,pending,600.00,Asigner categorie: Serpent
7K72K60FPSWN2,Tortue Reeve's,Tortue Reeve's,Serpent,,animal,pending,275.00,Asigner categorie: Serpent
P0P6QDD4TA81W,Tortue Russe,Tortue Russe,Serpent,,animal,pending,600.00,Asigner categorie: Serpent
Y6NEJBVG9A9KP,Tortue Sulcata,Tortue Sulcata,Serpent,,animal,pending,600.00,Asigner categorie: Serpent
4MEQB8PV83SBE,Tortue Yellow Bellied BB,Tortue Yellow Bellied BB,Serpent,,animal,pending,200.00,Asigner categorie: Serpent
QA9XJ2TFJ8VTM,boa régulier femelle,boa régulier femelle,Serpent,,animal,pending,150.00,Asigner categorie: Serpent
VQNSHDMCX3ZQC,21979 Jurassic Fiber 5kg,Jurassic Fiber 5kg,Substrat,substrate,product,created,35.00,Asigner categorie: Substrat
W0A3TM297N9EY,Arachnid Biobedding / Substrat Araignée,Arachnid Biobedding / Substrat Araignée,Substrat,substrate,product,created,18.50,Asigner categorie: Substrat
FHY2YQPR7VGMR,Carnivorous Plant Soil,Carnivorous Plant Soil,Substrat,substrate,product,created,37.00,Asigner categorie: Substrat
76JNCZY75VN6Y,H96155 Hikari Mossy Skull 4.1 Resin Ornament,Hikari Mossy Skull 4.1 Resin Ornament,Substrat,substrate,product,created,26.99,Asigner categorie: Substrat
VJJT8FRXSFCZT,HH0232 Pet's Pick Aspen 41L,Pet's Pick Aspen 41L,Substrat,substrate,product,pending,17.99,Asigner categorie: Substrat
97N5TP1GB54CC,Hydroball 50L,Hydroball 50L,Substrat,substrate,product,pending,40.00,Asigner categorie: Substrat
6VQTZNWKAAVVR,La Swamp Écorce Mixte de l'Est,La Swamp Écorce Mixte de l'Est,Substrat,substrate,product,pending,5.99,Asigner categorie: Substrat
T1RHDV6MFJPFY,MZM08,MZM08,Substrat,substrate,product,pending,4.99,Asigner categorie: Substrat
VZR335FPA92WW,MZM16,MZM16,Substrat,substrate,product,pending,8.49,Asigner categorie: Substrat
CQ176FV5RDQ3A,MZM32,MZM32,Substrat,substrate,product,pending,14.99,Asigner categorie: Substrat
V33VGKVBYRSBG,MZSM Mousse de Sphaigne 240L / Sphagnum Moss,Mousse de Sphaigne 240L / Sphagnum Moss,Substrat,substrate,product,created,339.99,Asigner categorie: Substrat
4DFK1F127QE2J,Mousse Sphaigne Vrak 200g,Mousse Sphaigne Vrak 200g,Substrat,substrate,product,pending,25.99,Asigner categorie: Substrat
CPPJY7Q862FS0,NC221 Newcal Pet Coconut Half Bowl 8 app,Newcal Pet Coconut Half Bowl 8 app,Substrat,substrate,product,pending,9.75,Asigner categorie: Substrat
TZ048SW49XERT,Paille,Paille,Substrat,substrate,product,pending,32.99,Asigner categorie: Substrat
Z4TJKDZ2T799M,RC Billes d'Argile 2.5 lbs,Billes d'Argile 2.5 lbs,Substrat,substrate,product,pending,9.99,Asigner categorie: Substrat
DTA37T9XT9WJA,RC Charbon (250 gr),Charbon (250 gr),Substrat,substrate,product,pending,3.99,Asigner categorie: Substrat
WJSV0QQ01FW4R,RC Pierre Volcanique Noire (2lbs),Pierre Volcanique Noire (2lbs),Substrat,substrate,product,pending,5.99,Asigner categorie: Substrat
WE9KBMTX32PGY,RC Repti Mélange 24 Qt,Repti Mélange 24 Qt,Substrat,substrate,product,pending,32.99,Asigner categorie: Substrat
47GN9V4RV0TNW,S086  Bedding Sani Chip Bulk,Bedding Sani Chip Bulk,Substrat,substrate,product,created,80.00,Asigner categorie: Substrat
V3EVD44M8268A,S089 Bedding Paper Shavings 2.8 CU.FT,Bedding Paper Shavings 2.8 CU.FT,Substrat,substrate,product,created,19.99,Asigner categorie: Substrat
P54MQ5WEQSVV8,SMAC Aspen Chips Nepco 8 Cu Ft,Aspen Chips Nepco 8 Cu Ft,Substrat,substrate,product,pending,148.99,Asigner categorie: Substrat
8XX88TT21DSK6,Z180 Zoomed Eco Earth (1 brick),Zoomed Eco Earth (1 brick),Substrat,substrate,product,pending,7.99,Asigner categorie: Substrat
QSZJT8N60GX64,Z181,Z181,Substrat,substrate,product,pending,15.49,Asigner categorie: Substrat
7VTWGDM8EGRBP,Z1822 Excavator 10lbs,Excavator 10lbs,Substrat,substrate,product,pending,19.99,Asigner categorie: Substrat
2WZKH6XDWSYEW,Z1832 Zoomed Coconut Chips (Jumbo Brick 5kg),Zoomed Coconut Chips (Jumbo Brick 5kg),Substrat,substrate,product,pending,39.99,Asigner categorie: Substrat
0PR0R6CNJME0E,Z184 Zoomed Reptisand - Desert White 10lbs,Zoomed Reptisand - Desert White 10lbs,Substrat,substrate,product,pending,17.99,Asigner categorie: Substrat
7FHZ5W40C5CA4,Z185H Zoomed Eco Carpet (18x36) Breeder 40 Gal Green / Vert,Zoomed Eco Carpet (18x36) Breeder 40 Gal Green / Vert,Substrat,substrate,product,pending,16.99,Asigner categorie: Substrat
NYQ34H071SNN8,Z187,Z187,Substrat,substrate,product,pending,16.49,Asigner categorie: Substrat
PTW6Y9ANMY448,Z197B Aspen Snake Bedding 8qt,Aspen Snake Bedding 8qt,Substrat,substrate,product,created,11.99,Asigner categorie: Substrat
T2Y9JE15SWJEA,Z197C Zoomed  Aspen Snake Bedding 24QT,Zoomed  Aspen Snake Bedding 24QT,Substrat,substrate,product,created,29.99,Asigner categorie: Substrat
ZXCE5XFG597ZR,Z200A ZooMed Aquarocks Natural Aquatic Substrate 10 lbs,ZooMed Aquarocks Natural Aquatic Substrate 10 lbs,Substrat,substrate,product,created,21.99,Asigner categorie: Substrat
2QT9DF49QEAYM,Z200P Aquatic River Pebbles 10 LB.,Aquatic River Pebbles 10 LB.,Substrat,substrate,product,pending,18.99,Asigner categorie: Substrat
99SWS1J4GX342,Z201,Z201,Substrat,substrate,product,pending,10.99,Asigner categorie: Substrat
D5887ANP9K0DE,Z202,Z202,Substrat,substrate,product,pending,10.99,Asigner categorie: Substrat
ZJKRC6AZC4MDP,Z203,Z203,Substrat,substrate,product,pending,15.99,Asigner categorie: Substrat
TZ4VKJEA4NTCT,Z207 ZooMed ReptiBark 4Qt,ZooMed ReptiBark 4Qt,Substrat,substrate,product,pending,9.99,Asigner categorie: Substrat
AXF9SRRMAQWS2,Z209A Zoomed Repti Soil 4Qt,Zoomed Repti Soil 4Qt,Substrat,substrate,product,created,7.49,Asigner categorie: Substrat
J8ZSPJHS5146E,Z211 Repti Chips 10qt,Repti Chips 10qt,Substrat,substrate,product,pending,14.99,Asigner categorie: Substrat
3EEA7M71MB1VT,Z212 Reptichips 24qt,Reptichips 24qt,Substrat,substrate,product,pending,32.99,Asigner categorie: Substrat
W2EN2QCK75BJ6,Z949 Creatures Floor 1Qt,Creatures Floor 1Qt,Substrat,substrate,product,pending,3.00,Asigner categorie: Substrat
FHD3XDF5V2EWG,Z952 Zoomed Creatures White Sand 2lb,Zoomed Creatures White Sand 2lb,Substrat,substrate,product,pending,6.49,Asigner categorie: Substrat
5C52K8NVSYBWP,Zoomed Eco Earth Coconut Chips 1lb,Zoomed Eco Earth Coconut Chips 1lb,Substrat,substrate,product,pending,5.99,Asigner categorie: Substrat
976K3HZ5BHBGW,PT1973 Exo Terra Supplément Liquide de Calcium 4oz / 120 ml,Exo Terra Supplément Liquide de Calcium 4oz / 120 ml,Supplement,supplement,product,created,8.50,Asigner categorie: Supplement
1KJCW5CMQJ3PC,PT1979 Traitement de l'eau Aquatize 120ml,Traitement de l'eau Aquatize 120ml,Supplement,supplement,product,created,10.49,Asigner categorie: Supplement
3Z4AJXVBVNPK2,PT1993 Exo Terra Supplément Liquide d'Électrolytes 4oz / 120 ml,Exo Terra Supplément Liquide d'Électrolytes 4oz / 120 ml,Supplement,supplement,product,created,8.50,Asigner categorie: Supplement
VHFPJ32S699HE,Z558 Reptile Electrolyte Soak 8oz.,Reptile Electrolyte Soak 8oz.,Supplement,supplement,product,pending,11.99,Asigner categorie: Supplement
33SR7EF4427RJ,Z559 Reptile Electrolyte Soak 16oz.,Reptile Electrolyte Soak 16oz.,Supplement,supplement,product,pending,16.99,Asigner categorie: Supplement
4Q830T4SMBPJ8,Z565,Z565,Supplement,supplement,product,pending,2.50,Asigner categorie: Supplement
PZN0F2H6WGBJJ,Z566 Repti Turtle Eye Drops,Repti Turtle Eye Drops,Supplement,supplement,product,pending,6.99,Asigner categorie: Supplement
5WRMXQ3WEP2RY,Z567 Repti Shedding Aid 2.25oz,Repti Shedding Aid 2.25oz,Supplement,supplement,product,pending,9.50,Asigner categorie: Supplement
ZJTMKDYGZGVRG,Z570,Z570,Supplement,supplement,product,pending,4.99,Asigner categorie: Supplement
