cloverItemId,name,cloverCategory,priceCAD,stockCount,recordType,suggestedSiteCategory,suggestedCloverCategory,cloverChange,confidence,brand,cleanNameFr,reason,action
Y1SKBZNNCFKVR,Tortue Hermann Male,(sans catégorie),600.00,,animal,,Serpent,"Asignar ""Serpent"" en Clover",medium,,Tortue Hermann Male,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
ZHJD1AM3MAAPA,Tortue Mississippi Map Turtle,(sans catégorie),250.00,,animal,,Serpent,"Asignar ""Serpent"" en Clover",medium,,Tortue Mississippi Map Turtle,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
F8Q8QD8NBXPE8,Tortue Ornata Ornata Western,(sans catégorie),700.00,,animal,,Serpent,"Asignar ""Serpent"" en Clover",medium,,Tortue Ornata Ornata Western,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
NRDZDRY5KKNWC,Tortue Ornata Wood,(sans catégorie),400.00,,animal,,Serpent,"Asignar ""Serpent"" en Clover",medium,,Tortue Ornata Wood,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
STJMNGRKK8PS8,Tortue Redfooted BB,(sans catégorie),600.00,0,animal,,Serpent,"Asignar ""Serpent"" en Clover",medium,,Tortue Redfooted BB,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
7K72K60FPSWN2,Tortue Reeve's,(sans catégorie),275.00,0,animal,,Serpent,"Asignar ""Serpent"" en Clover",medium,,Tortue Reeve's,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
P0P6QDD4TA81W,Tortue Russe,(sans catégorie),600.00,,animal,,Serpent,"Asignar ""Serpent"" en Clover",medium,,Tortue Russe,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
Y6NEJBVG9A9KP,Tortue Sulcata,(sans catégorie),600.00,,animal,,Serpent,"Asignar ""Serpent"" en Clover",medium,,Tortue Sulcata,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
4MEQB8PV83SBE,Tortue Yellow Bellied BB,(sans catégorie),200.00,,animal,,Serpent,"Asignar ""Serpent"" en Clover",medium,,Tortue Yellow Bellied BB,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
8ANXRAE44K5E4,Trichoniscus Sp. Dwarf Purple 20+,(sans catégorie),12.00,,review,,,Revisar manual,low,,Trichoniscus Sp. Dwarf Purple 20+,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
N4EJTY26KTH5Y,Trout Chow,(sans catégorie),65.00,,review,,,Revisar manual,low,,Trout Chow,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
0EDSTDSRRW1GA,V-Beurre / Butter 10,(sans catégorie),10.00,,review,,,Revisar manual,low,,V-Beurre / Butter 10,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
168AA2GMK10C2,V-Beurre / Butter 100,(sans catégorie),100.00,,review,,,Revisar manual,low,,V-Beurre / Butter 100,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
WWHEJ3GYTQNDY,V-Beurre / Butter 25,(sans catégorie),25.00,,review,,,Revisar manual,low,,V-Beurre / Butter 25,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
T4GXEVFTDJWM6,V-Beurre / Butter 50,(sans catégorie),50.00,,review,,,Revisar manual,low,,V-Beurre / Butter 50,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
7GW5P5F4TPW0E,WPGD Pangea Watermelon Complete Gecko Diet,(sans catégorie),62.99,,animal,,Lezard,"Asignar ""Lezard"" en Clover",medium,,Pangea Watermelon Complete Gecko Diet,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",Créer Animal (no Product)
NPVQXS759DS50,WSG-2 Pangea Succulent Garden #2,(sans catégorie),28.99,0,review,,,Revisar manual,low,,WSG-2 Pangea Succulent Garden #2,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
H124565THTE8M,X46025 Oase Cleaner Pump,(sans catégorie),23.99,,product,equipment,Piece Remplacement/ Electronique,"Asignar ""Piece Remplacement/ Electronique"" en Clover",medium,,Oase Cleaner Pump,"Patrón nombre → Clover ""Piece Remplacement/ Electronique"" / sitio ""equipment""",Bulk create Product
XM35WG7M22TGT,Z112E Mini Tropical UVB Lighting Combo,(sans catégorie),46.99,,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,,Mini Tropical UVB Lighting Combo,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
2X7ZHM22N6912,Z112F Aquatic Turtle Lighting Combo,(sans catégorie),57.99,,review,,,Revisar manual,low,,Aquatic Turtle Lighting Combo,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
1G1005ZDGYNPT,Z112J Aquatic Turtle UVB & Heat Lighting Combo,(sans catégorie),84.99,,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,,Aquatic Turtle UVB & Heat Lighting Combo,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
Z88DWD2FHKW28,Z114 Zoomed Wire Cage Clamp Lamp,(sans catégorie),32.99,,review,,,Revisar manual,low,Zoo Med,Zoomed Wire Cage Clamp Lamp,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
9GVSZ4TNY070G,Z115,(sans catégorie),48.99,,review,,,Revisar manual,low,,Z115,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
8SYHEZN6J5DZA,Z115M,(sans catégorie),38.99,0,review,,,Revisar manual,low,,Z115M,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
2XH3N9VPFCNEM,Z115O,(sans catégorie),51.99,0,review,,,Revisar manual,low,,Z115O,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
35T1QZV5SWVQR,Z115P,(sans catégorie),58.99,,review,,,Revisar manual,low,,Z115P,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
FP4QRFHSQXV5W,Z115R,(sans catégorie),102.99,,review,,,Revisar manual,low,,Z115R,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
XX6Y7H35X8MSE,Z116 Repti Lamp Stand (20-100 Gal)  LF-20,(sans catégorie),60.99,0,review,,,Revisar manual,low,,Repti Lamp Stand (20-100 Gal)  LF-20,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
ND45KA25481AA,Z116S Economy Lamp Stand (10-20 Gal)  LF-21,(sans catégorie),51.99,0,review,,,Revisar manual,low,,Economy Lamp Stand (10-20 Gal)  LF-21,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
21T49WXV61WWR,Z126B Reptile Digital min-max Thermometer,(sans catégorie),24.99,0,product,equipment,Piece Remplacement/ Electronique,"Asignar ""Piece Remplacement/ Electronique"" en Clover",medium,,Reptile Digital min-max Thermometer,"Patrón nombre → Clover ""Piece Remplacement/ Electronique"" / sitio ""equipment""",Bulk create Product
QP2KB512QJ65Y,Z150C Repti Rapids LED Waterfall Wood MD,(sans catégorie),119.99,,review,,,Revisar manual,low,,Repti Rapids LED Waterfall Wood MD,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
7B1X8PCVK5N10,Z153,(sans catégorie),319.99,,review,,,Revisar manual,low,,Z153,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
SHWTBXDYF8VR2,Z159M ZooMed Turtle Dock 15 gal MD,(sans catégorie),42.99,,review,,,Revisar manual,low,Zoo Med,ZooMed Turtle Dock 15 gal MD,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
X6Y0JK1KHRWNE,Z159S,(sans catégorie),21.99,,review,,,Revisar manual,low,,Z159S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
QRSHKA00CYGA6,Z159X ZooMed Floating Turtle Dock X-Large,(sans catégorie),111.99,,product,decor,Decoration,"Asignar ""Decoration"" en Clover",medium,Zoo Med,ZooMed Floating Turtle Dock X-Large,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",Bulk create Product
NCWMEPW5NNVKY,Z160C Nano 10/30 Carbon (1 pack),(sans catégorie),7.99,,review,,,Revisar manual,low,,Nano 10/30 Carbon (1 pack),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
P3D31AEYEQY90,Z160CM Nano 10/30 Ceramic Media,(sans catégorie),7.99,,review,,,Revisar manual,low,,Nano 10/30 Ceramic Media,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
DBWK77SA3D552,Z160MS Mechanical Sponge Nano 10,(sans catégorie),7.99,,review,,,Revisar manual,low,,Mechanical Sponge Nano 10,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
S9VWHAAQNFN4T,Z162 Macro 50 External Canister Filter,(sans catégorie),199.99,,product,equipment,Piece Remplacement/ Electronique,"Asignar ""Piece Remplacement/ Electronique"" en Clover",medium,,Macro 50 External Canister Filter,"Patrón nombre → Clover ""Piece Remplacement/ Electronique"" / sitio ""equipment""",Bulk create Product
WNNBZSG4KHYNJ,Z162C Macro 50/75 Carbon (2 pack),(sans catégorie),13.99,,review,,,Revisar manual,low,,Macro 50/75 Carbon (2 pack),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
9VC1ZAJE4KZYC,Z162MS Mechanical Sponge Macro 50,(sans catégorie),16.99,,review,,,Revisar manual,low,,Mechanical Sponge Macro 50,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
1HEE2YK5DB708,Z162PS  Pre Filter Sponge Macro 50,(sans catégorie),17.99,,product,equipment,Piece Remplacement/ Electronique,"Asignar ""Piece Remplacement/ Electronique"" en Clover",medium,,Pre Filter Sponge Macro 50,"Patrón nombre → Clover ""Piece Remplacement/ Electronique"" / sitio ""equipment""",Bulk create Product
9TFV1DGP46DG0,Z164 Zoomed Ceramic Catfish Log,(sans catégorie),13.49,,review,,,Revisar manual,low,Zoo Med,Zoomed Ceramic Catfish Log,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
HSRP6B2EQ5WWT,Z166 Turtleclean Filter (10Gal),(sans catégorie),29.25,,product,equipment,Piece Remplacement/ Electronique,"Asignar ""Piece Remplacement/ Electronique"" en Clover",medium,,Turtleclean Filter (10Gal),"Patrón nombre → Clover ""Piece Remplacement/ Electronique"" / sitio ""equipment""",Bulk create Product
8STJVNN9Y57V4,Z166A Turtleclean Filter (10Gal) Repl. Cartridge,(sans catégorie),5.99,,product,equipment,Piece Remplacement/ Electronique,"Asignar ""Piece Remplacement/ Electronique"" en Clover",medium,,Turtleclean Filter (10Gal) Repl. Cartridge,"Patrón nombre → Clover ""Piece Remplacement/ Electronique"" / sitio ""equipment""",Bulk create Product
BYTGNJYWZS2R2,Z166B Turtleclean Filter (20Gal),(sans catégorie),36.99,,product,equipment,Piece Remplacement/ Electronique,"Asignar ""Piece Remplacement/ Electronique"" en Clover",medium,,Turtleclean Filter (20Gal),"Patrón nombre → Clover ""Piece Remplacement/ Electronique"" / sitio ""equipment""",Bulk create Product
2SV50TD4Y80X0,Z166c Turtleclean Filter (20Gal) Repl. Cartridge,(sans catégorie),8.99,,product,equipment,Piece Remplacement/ Electronique,"Asignar ""Piece Remplacement/ Electronique"" en Clover",medium,,Z166c Turtleclean Filter (20Gal) Repl. Cartridge,"Patrón nombre → Clover ""Piece Remplacement/ Electronique"" / sitio ""equipment""",Bulk create Product
ZMD96NG25J80R,Z167 Zoomed Hanging Mealworm Feeder Bowl,(sans catégorie),5.99,,product,food_live,Insecte Vivant,"Asignar ""Insecte Vivant"" en Clover",high,Zoo Med,Zoomed Hanging Mealworm Feeder Bowl,"Patrón nombre → Clover ""Insecte Vivant"" / sitio ""food_live""",Bulk create Product
VS64FJ10WJR0C,Z169 Turtletherm Heater 50W (15GAL),(sans catégorie),34.99,,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,,Turtletherm Heater 50W (15GAL),"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
QV37PC41EY3NW,Z169A Turtletherm Heater 100W (30GAL),(sans catégorie),41.99,,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,,Turtletherm Heater 100W (30GAL),"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
4RTGA1JHKS3MP,Z169B Turtletherm Heater 150W (50GAL),(sans catégorie),63.99,,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,,Turtletherm Heater 150W (50GAL),"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
P1SZKX57GBJNC,Z169C Turtletherm Heater 300W (100GAL),(sans catégorie),74.99,,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,,Turtletherm Heater 300W (100GAL),"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
DS0R2H3W2QV54,Z170 Repti Reservoir,(sans catégorie),11.49,0,review,,,Revisar manual,low,,Repti Reservoir,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
ZCYFWQCBCTQCW,Z171,(sans catégorie),12.99,,review,,,Revisar manual,low,,Z171,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
QPV8CZEZRGP2C,Z172,(sans catégorie),36.99,,review,,,Revisar manual,low,,Z172,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
775XC2YXE2BF0,Z173,(sans catégorie),54.99,,review,,,Revisar manual,low,,Z173,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
6PV0Y8BQ6TT6M,Z174,(sans catégorie),10.99,,review,,,Revisar manual,low,,Z174,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
BBP61QY8MA4XT,Z174L,(sans catégorie),31.99,,review,,,Revisar manual,low,,Z174L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
70CEV2BP5BHNA,Z174M,(sans catégorie),17.99,,review,,,Revisar manual,low,,Z174M,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
GPXTWBR8JG5XE,Z174X,(sans catégorie),45.99,,review,,,Revisar manual,low,,Z174X,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
RRMVFPYJC17R2,Z175F ZooMed Repti Rock Food Dish Small,(sans catégorie),5.99,0,review,,,Revisar manual,low,Zoo Med,ZooMed Repti Rock Food Dish Small,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
BZSXN2NQ9AWJE,Z175M Combo Repti Rock Dishes SM,(sans catégorie),10.99,,review,,,Revisar manual,low,,Combo Repti Rock Dishes SM,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
EDNSHX3NVFQXT,Z176 Zoomed Repti Rock Water Dish small,(sans catégorie),8.99,0,review,,,Revisar manual,low,Zoo Med,Zoomed Repti Rock Water Dish small,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
1Z66082TSHE64,Z177,(sans catégorie),12.99,0,review,,,Revisar manual,low,,Z177,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
JY90DQWWJBJ5W,Z177F,(sans catégorie),9.99,0,review,,,Revisar manual,low,,Z177F,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
5TXGT1BNPKYGP,Z177M Combo Repti Rock Dishes MD,(sans catégorie),16.99,,review,,,Revisar manual,low,,Combo Repti Rock Dishes MD,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
36JCZ6QQ5AXPA,Z178F,(sans catégorie),14.00,0,review,,,Revisar manual,low,,Z178F,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
XATTBYMEMVR52,Z178M Combo Repti Rock Dishes LG,(sans catégorie),27.99,,review,,,Revisar manual,low,,Combo Repti Rock Dishes LG,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
JV8Z85MR7YQXM,Z179,(sans catégorie),28.99,,review,,,Revisar manual,low,,Z179,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
0XNN15TMQWQHR,Z179F,(sans catégorie),17.99,,review,,,Revisar manual,low,,Z179F,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
6NATHTJHFWBBM,Z179M Combo Repti Rock Dishes XL,(sans catégorie),34.99,,review,,,Revisar manual,low,,Combo Repti Rock Dishes XL,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
8XX88TT21DSK6,Z180 Zoomed Eco Earth (1 brick),(sans catégorie),7.99,0,review,,,Revisar manual,low,Zoo Med,Zoomed Eco Earth (1 brick),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
QSZJT8N60GX64,Z181,(sans catégorie),15.49,,review,,,Revisar manual,low,,Z181,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
7VTWGDM8EGRBP,Z1822 Excavator 10lbs,(sans catégorie),19.99,,review,,,Revisar manual,low,,Excavator 10lbs,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
2WZKH6XDWSYEW,Z1832 Zoomed Coconut Chips (Jumbo Brick 5kg),(sans catégorie),39.99,,review,,,Revisar manual,low,Zoo Med,Zoomed Coconut Chips (Jumbo Brick 5kg),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
0PR0R6CNJME0E,Z184 Zoomed Reptisand - Desert White 10lbs,(sans catégorie),17.99,,review,,,Revisar manual,low,Zoo Med,Zoomed Reptisand - Desert White 10lbs,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
7FHZ5W40C5CA4,Z185H Zoomed Eco Carpet (18x36) Breeder 40 Gal Green / Vert,(sans catégorie),16.99,,review,,,Revisar manual,low,Zoo Med,Zoomed Eco Carpet (18x36) Breeder 40 Gal Green / Vert,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
NYQ34H071SNN8,Z187,(sans catégorie),16.49,,review,,,Revisar manual,low,,Z187,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
PTW6Y9ANMY448,Z197B Aspen Snake Bedding 8qt,(sans catégorie),11.99,0,product,substrate,Substrat,"Asignar ""Substrat"" en Clover",high,,Aspen Snake Bedding 8qt,"Patrón nombre → Clover ""Substrat"" / sitio ""substrate""",Bulk create Product
T2Y9JE15SWJEA,Z197C Zoomed  Aspen Snake Bedding 24QT,(sans catégorie),29.99,0,product,substrate,Substrat,"Asignar ""Substrat"" en Clover",high,Zoo Med,Zoomed  Aspen Snake Bedding 24QT,"Patrón nombre → Clover ""Substrat"" / sitio ""substrate""",Bulk create Product
ZXCE5XFG597ZR,Z200A ZooMed Aquarocks Natural Aquatic Substrate 10 lbs,(sans catégorie),21.99,,product,substrate,Substrat,"Asignar ""Substrat"" en Clover",high,Zoo Med,ZooMed Aquarocks Natural Aquatic Substrate 10 lbs,"Patrón nombre → Clover ""Substrat"" / sitio ""substrate""",Bulk create Product
2QT9DF49QEAYM,Z200P Aquatic River Pebbles 10 LB.,(sans catégorie),18.99,,review,,,Revisar manual,low,,Aquatic River Pebbles 10 LB.,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
99SWS1J4GX342,Z201,(sans catégorie),10.99,0,review,,,Revisar manual,low,,Z201,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
D5887ANP9K0DE,Z202,(sans catégorie),10.99,,review,,,Revisar manual,low,,Z202,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
ZJKRC6AZC4MDP,Z203,(sans catégorie),15.99,0,review,,,Revisar manual,low,,Z203,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
0GR6DFN9Z0EFE,Z204 Zoomed Terrarium Moss 30-40 Gallons Xlg,(sans catégorie),18.99,0,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Zoo Med,Zoomed Terrarium Moss 30-40 Gallons Xlg,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
TZ4VKJEA4NTCT,Z207 ZooMed ReptiBark 4Qt,(sans catégorie),9.99,,review,,,Revisar manual,low,Zoo Med,ZooMed ReptiBark 4Qt,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
AXF9SRRMAQWS2,Z209A Zoomed Repti Soil 4Qt,(sans catégorie),7.49,0,product,substrate,Substrat,"Asignar ""Substrat"" en Clover",high,Zoo Med,Zoomed Repti Soil 4Qt,"Patrón nombre → Clover ""Substrat"" / sitio ""substrate""",Bulk create Product
J8ZSPJHS5146E,Z211 Repti Chips 10qt,(sans catégorie),14.99,0,review,,,Revisar manual,low,,Repti Chips 10qt,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
3EEA7M71MB1VT,Z212 Reptichips 24qt,(sans catégorie),32.99,0,review,,,Revisar manual,low,,Reptichips 24qt,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
QG4X573WXJ36T,Z225,(sans catégorie),33.99,,review,,,Revisar manual,low,,Z225,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
723RJ20BS5HV8,Z230 Zoomed Powersun UV 160 Watt,(sans catégorie),151.99,,review,,,Revisar manual,low,Zoo Med,Zoomed Powersun UV 160 Watt,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
4GJT5TNBFK4S4,Z232R Splashproof Halogen 50Watt,(sans catégorie),19.99,,review,,,Revisar manual,low,,Splashproof Halogen 50Watt,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
GBA5YGS7B8C7R,Z232S Splashproof Halogen 75Watt,(sans catégorie),18.99,,review,,,Revisar manual,low,,Splashproof Halogen 75Watt,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
Z53XMD12REV76,Z232T Splashproof Halogen 90 Watt,(sans catégorie),25.99,0,review,,,Revisar manual,low,,Splashproof Halogen 90 Watt,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
8S4CR4V0C7ZZG,Z244 Zoomed Infrared Heat Projector 60 Watt,(sans catégorie),44.99,0,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,Zoo Med,Zoomed Infrared Heat Projector 60 Watt,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
XJJCAEFD0B41R,Z244A ZooMed Repticare Heat Projector 100W,(sans catégorie),44.99,0,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,Zoo Med,ZooMed Repticare Heat Projector 100W,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
RDMJ0078HSRJ2,Z251H Reptisun T8 10.0 18'',(sans catégorie),60.00,,review,,,Revisar manual,low,,Reptisun T8 10.0 18'',Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
YJQ1WKYRVSCAJ,"Z252X Reptisun T5 HO 10.0 UVB 24W / 22"" Lamp",(sans catégorie),45.99,0,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,,"Reptisun T5 HO 10.0 UVB 24W / 22"" Lamp","Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
6F42975YBBBQ4,Z253 T8 36'' Reptisun 5.0 25W,(sans catégorie),51.99,,review,,,Revisar manual,low,,T8 36'' Reptisun 5.0 25W,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
NJ5QCYMP4DFAC,Z263 Zoomed Repti Basking Spot Lamp 150W,(sans catégorie),18.99,0,product,lighting,Lumiere,"Asignar ""Lumiere"" en Clover",high,Zoo Med,Zoomed Repti Basking Spot Lamp 150W,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
3HEZW9XQTFC0A,Z275 Nat. Flora Reptivine,(sans catégorie),13.99,,review,,,Revisar manual,low,,Nat. Flora Reptivine,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
H3NT18A83CRB8,Z278 Silver Mullein,(sans catégorie),24.99,,review,,,Revisar manual,low,,Silver Mullein,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
BFHV2Z255Y8S6,Z278A Euphorbia,(sans catégorie),24.99,,review,,,Revisar manual,low,,Euphorbia,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
81YH5CQAQSTPT,Z278B  Green Aloe,(sans catégorie),11.99,,review,,,Revisar manual,low,,Green Aloe,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
TKRASRVYSJ93A,Z278C Red Leaf Stonecrop,(sans catégorie),12.99,,product,decor,Decoration,"Asignar ""Decoration"" en Clover",medium,,Red Leaf Stonecrop,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",Bulk create Product
RDRCQ7RTF1G7M,Z278D Burro's Tail,(sans catégorie),15.99,,review,,,Revisar manual,low,,Burro's Tail,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
ZJ7QGABKXRSNA,Z278E Tree Houseleek,(sans catégorie),13.99,0,review,,,Revisar manual,low,,Tree Houseleek,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
4RWR8QBAW4AR8,Z281 Nano Dome Lamp Fixture,(sans catégorie),30.99,,review,,,Revisar manual,low,,Nano Dome Lamp Fixture,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
GNVRWZX86EFET,Z282 ZooMed Nano Combo Dome Lamp Fixture,(sans catégorie),63.99,0,review,,,Revisar manual,low,Zoo Med,ZooMed Nano Combo Dome Lamp Fixture,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
4GZ85CET60AAA,Z282A ZooMed Nano Combo Dome Hold Down Kit,(sans catégorie),8.99,,review,,,Revisar manual,low,Zoo Med,ZooMed Nano Combo Dome Hold Down Kit,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
G0JEDSFG57VFM,Z289 Zoomed Terra Effects Model 2 (nano led w/sound),(sans catégorie),183.99,,review,,,Revisar manual,low,Zoo Med,Zoomed Terra Effects Model 2 (nano led w/sound),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
EAPVJ84198KR2,Z290L,(sans catégorie),14.99,0,review,,,Revisar manual,low,,Z290L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
QE0EVP1PEQFEW,Z290S Zoomed Plante De Plastique Mexican Phyllo Small,(sans catégorie),7.49,0,review,,,Revisar manual,low,Zoo Med,Zoomed Plante De Plastique Mexican Phyllo Small,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
6TTHFEZ99XYZP,Z291L,(sans catégorie),14.99,,review,,,Revisar manual,low,,Z291L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
FKTJ2PAFQ8W2R,Z291S,(sans catégorie),6.99,,review,,,Revisar manual,low,,Z291S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
PMFNVRG49M4WA,Z292L,(sans catégorie),14.99,,review,,,Revisar manual,low,,Z292L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
KGQ9G4BYD5MNW,Z292S,(sans catégorie),6.99,0,review,,,Revisar manual,low,,Z292S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
EVSW30ZT43JK6,Z293M,(sans catégorie),8.99,,review,,,Revisar manual,low,,Z293M,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
PW4T6AC200P7M,Z293S,(sans catégorie),6.99,0,review,,,Revisar manual,low,,Z293S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
759YZXERMF6EE,Z294L,(sans catégorie),13.99,,review,,,Revisar manual,low,,Z294L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
